#ID	transcript_length	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
ENST00000297591.10	6478	1813	0.48547000000000007	4.895849418640137	1	1	coding
ENST00000519001.1	460	78	0.42106999999999994	9.454369163513185	1	0.16637	noncoding
ENST00000522196.1	574	98	0.47677	4.987758064270018	1	0.616756	coding
ENST00000522263.5	3219	723	0.43052999999999997	5.390064430236817	1	1	coding
ENST00000523263.1	609	86	0.46482	4.088678932189941	1	0.593795	coding
ENST00000297613.4	1092	164	0.32966999999999996	10.32314510345459	1	0.570214	coding
ENST00000378959.9	872	164	0.39447	10.32314510345459	1	0.880569	coding
ENST00000297620.8	3588	169	0.30197999999999997	4.433691596984863	1	0.962851	coding
ENST00000379081.5	3543	158	0.30197999999999997	4.401918601989746	1	0.938291	coding
ENST00000379087.5	3573	168	0.30197999999999997	4.433691596984863	1	0.960811	coding
ENST00000445726.5	3644	186	0.30197999999999997	4.529522132873535	1	0.983561	coding
ENST00000380821.8	3000	412	0.45017999999999997	5.119397163391112	1	1	coding
ENST00000467062.5	2574	412	0.3996	5.119397163391112	1	1	coding
ENST00000490969.5	2524	412	0.41581999999999997	5.119397163391112	1	1	coding
ENST00000346365.8	960	148	0.37665	5.233984565734862	1	0.93773	coding
ENST00000618590.1	825	148	0.41306	5.233984565734862	1	0.967597	coding
ENST00000262432.13	5841	379	0.3258	5.590308189392089	1	0.999999	coding
ENST00000482555.5	1590	243	0.42671	6.327339363098145	1	0.99988	coding
ENST00000497665.5	977	169	0.46975999999999996	5.219604301452636	-1	0.196378	noncoding
ENST00000297792.9	3811	591	0.37705	8.798016548156738	1	1	coding
ENST00000650836.2	4538	823	0.41417000000000004	8.13315410614014	1	1	coding
ENST00000395571.8	4899	874	0.42884999999999995	5.75531177520752	1	1	coding
ENST00000517516.1	780	62	0.35231	9.858134651184084	1	0.0407957	noncoding
ENST00000522655.5	3357	874	0.45095	5.75531177520752	1	1	coding
ENST00000602651.1	1014	32	0.25238	9.87541217803955	1	0.0204863	noncoding
ENST00000336949.7	4814	184	0.27943	5.253082466125488	1	0.952782	coding
ENST00000378474.3	1889	184	0.36824999999999997	5.253082466125488	1	0.99113	coding
ENST00000457894.5	1812	184	0.3716999999999999	5.253082466125488	1	0.991872	coding
ENST00000614558.3	3758	184	0.31824	5.253082466125488	1	0.971552	coding
ENST00000333590.6	3590	485	0.41237	8.63368663787842	1	1	coding
ENST00000635598.1	3246	170	0.38059	5.930773735046387	1	0.974143	coding
ENST00000355905.6	5167	817	0.43035999999999996	5.765883827209472	1	1	coding
ENST00000413217.1	722	135	0.4618	4.6860567092895495	1	0.964843	coding
ENST00000350021.2	666	114	0.427	9.520255851745606	1	0.603416	coding
ENST00000366466.5	761	98	0.40448000000000006	9.473451805114745	1	0.299922	noncoding
ENST00000379847.8	1361	129	0.37941	9.628885078430176	1	0.544109	coding
ENST00000358901.11	3746	807	0.44379	5.13815402984619	1	1	coding
ENST00000448530.6	3849	762	0.44999	5.14673671722412	1	1	coding
ENST00000479300.2	1159	200	0.43753000000000003	5.125081062316894	1	0.999349	coding
ENST00000493886.5	2942	476	0.44383	4.88146915435791	1	1	coding
ENST00000679204.2	2987	459	0.44163	5.317537879943848	1	1	coding
ENST00000679902.1	6033	773	0.43309	5.2869585037231435	1	1	coding
ENST00000680916.1	3264	695	0.44842	5.427066612243652	1	1	coding
ENST00000681335.1	3077	755	0.46897	5.156626701354979	1	1	coding
ENST00000356493.10	1365	357	0.47364000000000006	6.874869346618653	1	1	coding
ENST00000488050.1	904	102	0.36821000000000004	9.153882026672363	1	0.219894	noncoding
ENST00000298048.7	2452	652	0.46113	8.92256946563721	1	1	coding
ENST00000487398.3	962	213	0.42554	6.374061012268067	-1	0.229351	noncoding
ENST00000536987.5	2125	521	0.48607000000000006	9.142857933044432	1	1	coding
ENST00000541717.4	2363	611	0.4657	9.176574897766113	1	1	coding
ENST00000543751.5	2400	620	0.48394	9.049378776550292	1	1	coding
ENST00000545008.5	2236	581	0.47527	9.083160209655762	1	1	coding
ENST00000370752.4	3793	862	0.47036999999999995	8.894074440002441	1	1	coding
ENST00000493637.6	6710	451	0.34390000000000004	6.748288917541504	1	1	coding
ENST00000494957.5	679	155	0.42822	8.991937446594239	1	0.937635	coding
ENST00000639893.2	3904	899	0.46853	8.98832721710205	1	1	coding
ENST00000298139.7	7575	1433	0.44582000000000005	5.957147026062012	1	1	coding
ENST00000521620.5	3593	900	0.44256	9.32053279876709	1	1	coding
ENST00000650667.1	5051	1327	0.4678	6.1065767288208	1	1	coding
ENST00000651642.1	627	195	0.42334	4.500704765319825	-1	0.245755	noncoding
ENST00000298229.7	4789	1259	0.46935999999999994	6.1047578811645495	1	1	coding
ENST00000538751.5	4656	1017	0.46770999999999996	6.621196937561035	1	1	coding
ENST00000541303.5	1238	264	0.48401000000000005	5.7819124221801745	-1	0.55245	coding
ENST00000545355.5	1124	275	0.45914	5.913949394226075	-1	0.551481	coding
ENST00000298260.8	2803	331	0.35804	5.179021263122558	1	0.999998	coding
ENST00000314759.6	2869	413	0.37389	4.991282081604003	1	1	coding
ENST00000400018.7	2745	389	0.43332000000000004	4.8840837478637695	1	1	coding
ENST00000382374.9	1885	435	0.43414	9.166002082824708	1	1	coding
ENST00000460488.5	748	63	0.41352	4.880730247497559	1	0.124636	noncoding
ENST00000478700.1	1009	101	0.35131	9.22976131439209	1	0.171807	noncoding
ENST00000329143.4	3367	1011	0.48918	6.912667274475097	1	1	coding
ENST00000532589.5	331	76	0.34653999999999996	10.20213794708252	-1	0.159331	noncoding
ENST00000298281.8	7677	1556	0.4222	8.64890117645264	1	1	coding
ENST00000530304.5	2649	784	0.42156	9.84453182220459	-1	0.979146	coding
ENST00000530906.1	628	198	0.43898	4.857937812805175	-1	0.268455	noncoding
ENST00000624931.1	1720	76	0.31784	4.595569038391113	1	0.12944	noncoding
ENST00000690938.1	6270	1687	0.44127999999999995	8.806719779968265	1	1	coding
ENST00000554115.5	437	37	0.47091	9.699671363830568	1	0.048825	noncoding
ENST00000554589.5	1641	358	0.42984999999999995	6.046668434143067	1	1	coding
ENST00000555443.5	1756	250	0.46933	6.062299156188964	1	0.999964	coding
ENST00000298317.9	2468	378	0.42626000000000003	9.899072074890135	1	0.999999	coding
ENST00000530036.1	566	50	0.46481	8.980655479431153	1	0.0673138	noncoding
ENST00000532800.1	1030	55	0.45811	7.863418388366699	1	0.059342	noncoding
ENST00000378927.7	1258	181	0.40105	4.673552131652832	1	0.997079	coding
ENST00000378937.7	919	233	0.44783	5.10882511138916	1	0.999938	coding
ENST00000378940.7	1126	187	0.45787	4.63177547454834	1	0.999066	coding
ENST00000444732.1	410	97	0.45783	7.7575788497924805	-1	0.0604812	noncoding
ENST00000491614.6	3195	220	0.38454999999999995	4.8658952713012695	1	0.999579	coding
ENST00000498825.1	473	55	0.41885	6.6892900466918945	1	0.041015	noncoding
ENST00000335698.4	1078	298	0.46734	9.312474250793457	1	0.999993	coding
ENST00000356708.12	1101	299	0.47102	9.22834300994873	1	0.999994	coding
ENST00000460820.6	622	199	0.46526999999999996	9.90422954559326	-1	0.335469	noncoding
ENST00000480528.1	460	85	0.44118	4.388845634460449	1	0.531253	coding
ENST00000334464.7	9672	1155	0.38852000000000003	5.782651329040527	1	1	coding
ENST00000482496.5	1400	41	0.46875999999999995	10.7303918838501	1	0.0820671	noncoding
ENST00000358701.10	4501	699	0.423	7.636000251770019	1	1	coding
ENST00000455222.1	851	266	0.46081999999999995	8.705182075500488	-1	0.463808	noncoding
ENST00000706609.1	3672	324	0.42224	6.176716041564941	1	0.999999	coding
ENST00000706610.1	752	95	0.41994	8.817486000061038	1	0.313673	noncoding
ENST00000706611.1	3274	113	0.28995	11.241110420227049	1	0.107754	noncoding
ENST00000439151.7	13042	2697	0.41265	8.396314048767092	1	1	coding
ENST00000503056.6	3028	911	0.45000999999999997	9.004250907897951	1	1	coding
ENST00000508896.7	12227	2428	0.408	8.833280754089355	1	1	coding
ENST00000510954.6	1706	186	0.32660999999999996	10.438285636901853	1	0.710322	coding
ENST00000686993.1	12157	2428	0.408	8.833280754089355	1	1	coding
ENST00000688613.1	12180	2477	0.41265	8.737222862243652	1	1	coding
ENST00000298532.2	5010	1470	0.45699	8.511325645446778	1	1	coding
ENST00000683251.1	1245	101	0.35430999999999996	6.198371696472168	1	0.259319	noncoding
ENST00000684778.1	4693	1470	0.46469000000000005	8.511325645446778	1	1	coding
ENST00000689006.1	4777	973	0.42912000000000006	10.007056617736819	1	1	coding
ENST00000371717.8	2086	526	0.43989999999999996	6.450111579895019	1	1	coding
ENST00000399219.7	1987	395	0.4533999999999999	6.742320823669434	1	1	coding
ENST00000444897.3	3223	564	0.39860999999999996	6.394864082336426	1	1	coding
ENST00000462616.1	3341	203	0.31927	5.469468498229981	1	0.987744	coding
ENST00000610649.4	756	77	0.44001000000000007	9.962508964538571	1	0.222533	noncoding
ENST00000620412.4	590	112	0.38291	9.583628273010252	1	0.363534	noncoding
ENST00000706227.1	2768	526	0.41403	6.450111579895019	1	1	coding
ENST00000706377.1	2181	253	0.34902999999999995	9.797469902038571	1	0.989581	coding
ENST00000706382.1	4560	261	0.313	7.15582447052002	1	0.995992	coding
ENST00000706383.1	2942	258	0.41526	6.335922050476075	1	0.999938	coding
ENST00000298537.11	2314	413	0.42421	4.866179466247559	1	1	coding
ENST00000357365.8	2391	436	0.4268799999999999	5.02566967010498	1	1	coding
ENST00000371725.7	2129	363	0.42116999999999993	4.793198204040528	1	1	coding
ENST00000446833.1	459	108	0.37228999999999995	9.670080375671386	-1	0.141826	noncoding
ENST00000461693.5	869	162	0.47092	5.5363679885864245	1	0.990045	coding
ENST00000466579.1	496	50	0.46899	10.886663246154786	1	0.129764	noncoding
ENST00000468963.1	686	224	0.4232	4.598354148864746	1	0.999902	coding
ENST00000481114.1	340	32	0.46055	10.055988121032716	1	0.0361659	noncoding
ENST00000486441.1	570	78	0.47485	8.852105522155764	-1	0.0692206	noncoding
ENST00000298556.8	1395	219	0.46373000000000003	6.210762596130371	1	0.999689	coding
ENST00000475720.1	599	171	0.45880000000000004	9.241623497009275	-1	0.220655	noncoding
ENST00000298571.6	549	149	0.48552999999999996	5.475720787048339	1	0.973296	coding
ENST00000314565.9	6422	197	0.32797	5.974539756774903	1	0.978679	coding
ENST00000542728.5	580	178	0.44821	7.771390724182129	1	0.990805	coding
ENST00000298585.3	1395	228	0.44039	6.399127006530762	1	0.999748	coding
ENST00000471957.1	1259	159	0.34785000000000005	6.285107994079591	1	0.884034	coding
ENST00000354185.9	4664	784	0.46736000000000005	9.320919609069826	1	1	coding
ENST00000687162.1	2295	685	0.46558	8.98652210235596	1	1	coding
ENST00000690316.1	4542	716	0.45916	9.421490287780763	1	1	coding
ENST00000250489.9	1821	278	0.3186	9.237497520446777	1	0.990388	coding
ENST00000398020.6	1696	285	0.27254	9.289459037780762	1	0.941397	coding
ENST00000557041.1	3453	150	0.30823	6.823941612243652	1	0.623117	coding
ENST00000339374.11	1539	457	0.42028000000000004	9.446568489074707	1	1	coding
ENST00000382985.8	1586	479	0.42114	9.334909248352051	1	1	coding
ENST00000553389.5	952	192	0.37077	8.782866477966309	1	0.958401	coding
ENST00000554849.1	915	129	0.37300999999999995	8.89278507232666	1	0.531765	coding
ENST00000554949.1	576	79	0.38085	10.959512519836426	1	0.108547	noncoding
ENST00000555533.6	1605	321	0.39308	9.059049034118651	1	0.999966	coding
ENST00000265663.12	2981	529	0.39116	9.192756462097169	1	1	coding
ENST00000371468.1	672	146	0.41145	5.59184284210205	1	0.951298	coding
ENST00000371474.7	3571	506	0.38054000000000004	8.841983985900882	1	1	coding
ENST00000371482.5	2888	195	0.3378	8.756821250915529	1	0.910711	coding
ENST00000298717.9	1980	581	0.45351	5.979200553894043	1	1	coding
ENST00000367606.7	802	40	0.43878	10.877960014343262	1	0.0459868	noncoding
ENST00000537163.5	2030	222	0.45396	6.042291831970215	1	0.999751	coding
ENST00000538267.5	1553	246	0.44029999999999997	6.392817878723145	1	0.999922	coding
ENST00000539760.5	1462	232	0.48866	6.186492347717285	1	0.999865	coding
ENST00000543235.5	2124	259	0.43216999999999994	7.794759559631348	1	0.999901	coding
ENST00000544500.5	1789	426	0.47033	6.039506721496582	1	1	coding
ENST00000545788.1	545	111	0.35558	9.568220329284667	1	0.254053	noncoding
ENST00000298818.12	851	109	0.38333	7.804365348815919	1	0.352178	noncoding
ENST00000554924.1	489	61	0.36029999999999995	10.099375343322752	1	0.0433782	noncoding
ENST00000556816.6	2581	155	0.34553999999999996	5.155489921569823	1	0.927134	coding
ENST00000555523.6	647	105	0.42291000000000006	9.697028160095215	1	0.467051	noncoding
ENST00000557600.5	828	59	0.39525999999999994	6.091287040710449	1	0.0476655	noncoding
ENST00000325212.11	8014	2602	0.42957	5.6843767166137695	1	1	coding
ENST00000530425.1	1735	308	0.42706999999999995	5.130367088317871	-1	0.667921	coding
ENST00000531404.1	2294	579	0.44657	5.266439628601074	-1	0.996771	coding
ENST00000531622.1	219	40	0.39857	5.080235099792478	-1	0.0167901	noncoding
ENST00000531700.5	2890	782	0.45505000000000007	5.169756507873534	1	1	coding
ENST00000323981.6	2540	279	0.35806000000000004	8.796920585632325	1	0.998931	coding
ENST00000393259.6	547	28	0.31671	8.518997383117675	1	0.00668775	noncoding
ENST00000448108.7	1632	279	0.39785	8.796920585632325	1	0.999804	coding
ENST00000525928.5	1710	42	0.31526	5.960216331481934	1	0.0122953	noncoding
ENST00000526015.5	1735	279	0.43128	8.796920585632325	1	0.999945	coding
ENST00000527068.1	1023	48	0.42533000000000004	9.98436374664307	1	0.0470086	noncoding
ENST00000528734.1	664	48	0.45043	9.98436374664307	1	0.0681896	noncoding
ENST00000529435.5	1011	45	0.33939	6.698156929016113	1	0.0124948	noncoding
ENST00000530769.5	4358	127	0.27234	5.989431571960449	1	0.441539	noncoding
ENST00000534079.5	656	71	0.38377	9.353089332580566	1	0.0749597	noncoding
ENST00000298999.8	3393	779	0.49660000000000004	4.981335258483886	1	1	coding
ENST00000314594.6	3198	779	0.49888	4.981335258483886	1	1	coding
ENST00000613938.4	1397	185	0.3962	8.477608680725101	1	0.974243	coding
ENST00000325486.9	3098	475	0.41703	9.276114082336427	1	1	coding
ENST00000325542.10	3141	501	0.41703	9.346320152282715	1	1	coding
ENST00000535224.1	760	237	0.47631999999999997	9.517419242858885	-1	0.44345	noncoding
ENST00000537093.5	404	112	0.47543	7.904742622375488	-1	0.0790126	noncoding
ENST00000538158.1	2632	158	0.35567000000000004	9.561451148986816	-1	0.173697	noncoding
ENST00000538658.5	2084	271	0.43872	8.650512886047363	1	0.999938	coding
ENST00000541150.5	2911	492	0.39727	9.346191215515137	1	1	coding
ENST00000321437.9	4800	208	0.31930000000000003	9.151819038391114	1	0.889185	coding
ENST00000559006.1	584	188	0.45884	8.646064567565919	-1	0.22939	noncoding
ENST00000299163.7	12927	350	0.28014	5.3935884475708	1	0.999977	coding
ENST00000526476.5	708	142	0.42199000000000003	6.064402198791503	-1	0.0885707	noncoding
ENST00000316623.10	11609	2872	0.45427	4.807862663269043	1	1	coding
ENST00000559133.6	9910	2418	0.46542999999999995	4.734426689147949	1	1	coding
ENST00000561429.1	660	170	0.45879000000000003	4.786150169372559	-1	0.213962	noncoding
ENST00000299204.6	4684	448	0.39596999999999993	5.755652809143067	1	1	coding
ENST00000337322.5	1960	489	0.47989000000000004	5.719162178039551	1	1	coding
ENST00000378852.7	3714	505	0.4113	5.715979194641113	1	1	coding
ENST00000526394.1	883	250	0.44974000000000003	9.021786308288572	-1	0.396765	noncoding
ENST00000531273.6	3726	525	0.40289	6.9874673843383786	1	1	coding
ENST00000532267.1	337	33	0.36505	9.500077247619632	1	0.0119912	noncoding
ENST00000534600.5	1760	511	0.46234	5.843696403503418	1	1	coding
ENST00000370007.5	3727	419	0.4656	9.591815757751462	1	1	coding
ENST00000461421.5	777	258	0.44329	9.448438072204592	-1	0.418438	noncoding
ENST00000488254.6	2441	701	0.46207999999999994	9.469132423400882	1	1	coding
ENST00000603946.5	3217	419	0.42869	9.591815757751462	1	1	coding
ENST00000605788.6	3723	700	0.4656	9.464297294616703	1	1	coding
ENST00000302708.9	1544	287	0.445	8.57792148590088	1	0.999981	coding
ENST00000530754.5	582	72	0.45093000000000005	6.3920789718627935	-1	0.0327529	noncoding
ENST00000532129.1	725	146	0.40696000000000004	7.019297218322753	1	0.898337	coding
ENST00000379887.9	21679	558	0.28301000000000004	4.968375968933105	1	1	coding
ENST00000562891.2	604	99	0.39227	5.321743965148925	1	0.46201	noncoding
ENST00000563310.1	4068	146	0.36207	9.409241294860841	1	0.644674	coding
ENST00000565950.1	559	74	0.32932000000000006	10.605838966369632	-1	0.175329	noncoding
ENST00000566063.1	630	166	0.42785999999999996	7.629747962951661	-1	0.135549	noncoding
ENST00000567762.1	319	90	0.38311999999999996	9.863421058654787	-1	0.132504	noncoding
ENST00000299335.8	3150	277	0.35812	9.21525592803955	1	0.998374	coding
ENST00000571584.1	1108	231	0.36056000000000005	9.889466285705566	1	0.982642	coding
ENST00000572088.1	3244	155	0.33091000000000004	6.071052360534667	1	0.832383	coding
ENST00000572558.5	1054	232	0.41822999999999994	10.136122322082517	1	0.997758	coding
ENST00000574989.1	287	51	0.39203	7.865739250183106	1	0.024525	noncoding
ENST00000576370.5	2663	277	0.33194	9.21525592803955	1	0.994664	coding
ENST00000393094.7	6171	781	0.39726	8.080225563049318	1	1	coding
ENST00000531427.5	3596	781	0.43267000000000005	8.080225563049318	1	1	coding
ENST00000369889.5	4107	343	0.32522	5.016120719909667	1	0.999997	coding
ENST00000448841.7	4129	364	0.33213000000000004	5.102231788635252	1	0.999999	coding
ENST00000299424.9	5312	219	0.33716	6.117148780822753	1	0.994245	coding
ENST00000527248.3	473	132	0.43532000000000004	8.563673973083496	1	0.831009	coding
ENST00000531760.2	501	69	0.44013	8.888723564147952	-1	0.0640759	noncoding
ENST00000616342.1	5392	133	0.32831	9.869803428649902	1	0.325836	noncoding
ENST00000693612.1	753	44	0.46282	9.69728603363037	1	0.0619191	noncoding
ENST00000299427.12	3492	564	0.34779	6.010859870910643	1	1	coding
ENST00000524611.2	2495	160	0.37812	6.817064094543457	1	0.922615	coding
ENST00000528657.2	1099	59	0.38737	8.966021156311037	1	0.0417816	noncoding
ENST00000645020.1	2290	91	0.34861	5.019701576232909	1	0.25132	noncoding
ENST00000645331.1	4649	189	0.35882000000000003	5.040959358215332	1	0.993069	coding
ENST00000646691.1	3282	218	0.31840999999999997	6.3587144851684565	1	0.987131	coding
ENST00000307671.12	4329	1137	0.45237	7.461277198791504	1	1	coding
ENST00000587878.1	344	77	0.4582	9.220735740661617	-1	0.0801849	noncoding
ENST00000591518.1	568	134	0.48684	5.529604148864746	1	0.928507	coding
ENST00000299505.8	6680	1071	0.36009	6.722711372375489	1	1	coding
ENST00000588974.1	1313	205	0.30173	7.792889976501465	1	0.900844	coding
ENST00000589583.5	582	31	0.40326	9.510650062561037	-1	0.0707931	noncoding
ENST00000295211.5	979	116	0.46798	9.443860816955567	1	0.803425	coding
ENST00000397985.7	3321	375	0.38454999999999995	5.412856864929199	1	1	coding
ENST00000542677.5	3192	193	0.3568	6.005062294006346	1	0.987186	coding
ENST00000335425.7	5223	188	0.34970999999999997	4.342521858215333	1	0.995139	coding
ENST00000419822.2	1300	129	0.3618	10.771845054626464	1	0.398123	noncoding
ENST00000524799.5	1171	261	0.45577	4.5339555740356445	1	0.999995	coding
ENST00000299518.7	4083	367	0.38676	6.4646623611450185	1	1	coding
ENST00000557826.5	587	70	0.39934	10.774036979675294	1	0.0976525	noncoding
ENST00000558016.1	535	67	0.44195	6.704750251770019	1	0.100895	noncoding
ENST00000558509.5	617	105	0.3786	6.278173637390137	1	0.378912	noncoding
ENST00000558535.1	2586	289	0.39488999999999996	5.840740776062011	1	0.99999	coding
ENST00000558554.5	1595	332	0.47744000000000003	6.016089057922362	1	1	coding
ENST00000559881.5	738	134	0.4704900000000001	7.817516899108887	-1	0.104561	noncoding
ENST00000560396.5	483	109	0.46087	7.835181236267091	-1	0.0731456	noncoding
ENST00000560667.5	2110	317	0.45213	6.015861701965331	1	1	coding
ENST00000560770.5	586	59	0.40829	10.432676887512205	-1	0.124631	noncoding
ENST00000561366.1	389	60	0.38850000000000007	8.476448249816897	1	0.040963	noncoding
ENST00000299575.5	4881	824	0.4095	5.018792152404784	1	1	coding
ENST00000539819.5	2434	595	0.49739	4.149667167663575	1	1	coding
ENST00000299608.7	4737	455	0.33419	4.798143196105957	1	1	coding
ENST00000566135.1	395	92	0.42756999999999995	4.454949378967284	-1	0.0488781	noncoding
ENST00000566887.1	697	49	0.36858	6.502744483947754	1	0.0188596	noncoding
ENST00000578765.1	480	68	0.40319	4.8646448135375975	-1	0.026528	noncoding
ENST00000578816.1	599	79	0.41812	4.311089897155762	1	0.398303	noncoding
ENST00000450114.7	3588	647	0.38691000000000003	6.329215049743653	1	1	coding
ENST00000527848.1	465	100	0.42479	9.82602939605713	1	0.412855	noncoding
ENST00000530175.5	838	136	0.44405	5.328621482849121	1	0.947609	coding
ENST00000532275.1	582	191	0.47946999999999995	5.753777122497559	-1	0.244069	noncoding
ENST00000681684.1	2777	433	0.45244999999999996	7.674139213562013	1	1	coding
ENST00000321728.12	2707	672	0.46002000000000004	6.572144889831543	1	1	coding
ENST00000643927.1	8010	674	0.32305	6.594937324523926	1	1	coding
ENST00000562702.2	449	43	0.45141	10.690099143981932	-1	0.112484	noncoding
ENST00000563790.5	934	118	0.44394	10.125485038757322	-1	0.168095	noncoding
ENST00000568294.5	3397	101	0.32816999999999996	9.56815586090088	1	0.130401	noncoding
ENST00000299641.8	3535	884	0.42183	8.812650871276855	1	1	coding
ENST00000429742.1	447	81	0.34747	9.069750785827637	-1	0.121855	noncoding
ENST00000463410.1	461	50	0.42076	8.23082370758057	1	0.0323963	noncoding
ENST00000299667.9	2797	447	0.33236000000000004	7.30832347869873	1	1	coding
ENST00000412947.6	2545	411	0.32974	8.469550132751465	1	0.99999	coding
ENST00000413658.6	1441	132	0.40298	4.538332176208496	1	0.939887	coding
ENST00000479192.1	640	22	0.33714	4.0500284194946286	1	0.00866905	noncoding
ENST00000292450.9	2009	474	0.42494999999999994	7.80501003265381	1	1	coding
ENST00000456748.6	1904	451	0.4371	6.189902687072753	1	1	coding
ENST00000477297.1	861	255	0.47038	5.154296302795408	-1	0.55806	coding
ENST00000509791.7	2054	157	0.41530999999999996	8.859519386291506	1	0.926342	coding
ENST00000585864.1	1088	117	0.4043399999999999	9.451790428161619	1	0.529111	coding
ENST00000587834.6	791	193	0.4594	9.196946907043458	1	0.996387	coding
ENST00000588875.2	718	162	0.46846000000000004	8.859519386291506	1	0.982324	coding
ENST00000591406.1	462	37	0.37701999999999997	9.512906455993651	1	0.0153807	noncoding
ENST00000592774.1	1189	54	0.30823	6.527980995178221	1	0.0195622	noncoding
ENST00000305494.6	8980	459	0.31035	9.527992057800294	1	0.999964	coding
ENST00000340353.11	3938	437	0.34294	9.492792320251464	1	0.999994	coding
ENST00000531643.1	1319	99	0.2962	9.372816658020017	1	0.0897063	noncoding
ENST00000531800.1	201	32	0.45092	6.5164995193481445	1	0.0124281	noncoding
ENST00000532959.5	1149	330	0.39666	9.45688343048096	1	0.999974	coding
ENST00000334527.12	2352	346	0.41762	5.1553762435913075	1	1	coding
ENST00000581679.1	582	164	0.3968	9.672465705871584	-1	0.187393	noncoding
ENST00000299736.5	1132	273	0.40132	9.779483222961424	1	0.999541	coding
ENST00000472570.2	554	28	0.3295	5.697847557067871	1	0.00610594	noncoding
ENST00000422424.7	668	164	0.45733	5.0651159286499015	1	0.993689	coding
ENST00000569299.1	708	67	0.4011199999999999	4.575334358215333	1	0.164776	noncoding
ENST00000559916.1	1081	120	0.41939000000000004	6.058661460876464	1	0.765862	coding
ENST00000560681.1	572	41	0.44974000000000003	9.696061134338382	1	0.0429429	noncoding
ENST00000561139.2	769	41	0.31983	9.696061134338382	1	0.0155111	noncoding
ENST00000648006.3	943	120	0.38849	6.058661460876464	1	0.662087	coding
ENST00000299927.4	7863	1268	0.33336	8.104465675354007	1	1	coding
ENST00000559607.1	3910	859	0.40962	8.28033542633057	1	1	coding
ENST00000560079.7	8187	1268	0.33336	8.104465675354007	1	1	coding
ENST00000299957.11	3974	437	0.41581999999999997	5.1375856399536115	1	1	coding
ENST00000345795.6	3764	381	0.36612	6.185639762878417	1	1	coding
ENST00000558847.1	622	84	0.40309	5.697506523132325	1	0.237906	noncoding
ENST00000299980.9	6602	823	0.39257	6.356838798522949	1	1	coding
ENST00000564155.5	2723	248	0.34812	4.787457466125488	1	0.999789	coding
ENST00000567583.1	606	91	0.38834	9.599809837341308	-1	0.120117	noncoding
ENST00000569748.5	4554	846	0.41958	6.6253461837768555	1	1	coding
ENST00000570052.1	804	56	0.32551	6.374856758117676	-1	0.0563568	noncoding
ENST00000396368.8	7730	1743	0.42175	8.135088157653808	1	1	coding
ENST00000540441.6	7105	1578	0.4296	6.91727123260498	1	1	coding
ENST00000551878.1	600	80	0.44931	8.6603120803833	1	0.233475	noncoding
ENST00000552771.5	4157	91	0.29022000000000003	8.630850028991702	1	0.0677993	noncoding
ENST00000361723.7	3592	612	0.4402	8.77442111968994	1	1	coding
ENST00000528737.5	6189	612	0.39091	8.77442111968994	1	1	coding
ENST00000529358.1	545	31	0.33931	9.571701622009275	1	0.0104673	noncoding
ENST00000531147.1	3996	612	0.4378	8.77442111968994	1	1	coding
ENST00000531676.1	576	41	0.34811000000000003	11.999967765808105	1	0.0202259	noncoding
ENST00000532790.5	553	41	0.40655	11.999967765808105	1	0.0276666	noncoding
ENST00000674617.1	3676	612	0.4402	8.77442111968994	1	1	coding
ENST00000300035.9	2132	112	0.33662000000000003	9.84723949432373	1	0.203677	noncoding
ENST00000380258.6	911	66	0.35465	11.040549278259277	1	0.0525874	noncoding
ENST00000558008.3	766	116	0.40546	10.065400505065917	1	0.514436	coding
ENST00000558043.5	689	45	0.43802	9.78322238922119	1	0.0457472	noncoding
ENST00000558250.1	807	76	0.3635	10.799115180969238	1	0.0814404	noncoding
ENST00000559519.5	749	85	0.37554000000000004	9.19881649017334	1	0.123192	noncoding
ENST00000560234.1	690	92	0.44908	9.896235466003418	1	0.432238	noncoding
ENST00000300087.7	10954	183	0.28338	8.317082405090332	1	0.647792	coding
ENST00000563614.1	3405	102	0.33599	5.169756507873534	1	0.335491	noncoding
ENST00000563998.5	878	153	0.42557	8.763848304748535	1	0.928599	coding
ENST00000300107.7	4695	634	0.42079999999999995	7.5106702804565435	1	1	coding
ENST00000558958.1	1493	386	0.49638	8.828510093688966	1	1	coding
ENST00000559152.5	2228	269	0.41425	9.618634605407713	1	0.999705	coding
ENST00000560166.1	563	63	0.47711999999999993	6.523547554016113	1	0.090888	noncoding
ENST00000300128.9	5617	445	0.34162000000000003	6.560606575012207	1	1	coding
ENST00000379391.7	5370	372	0.31852	5.8637605667114245	1	0.999997	coding
ENST00000554340.1	1381	186	0.41349	4.98900852203369	1	0.997843	coding
ENST00000300134.8	3963	848	0.46477	5.839831352233887	1	1	coding
ENST00000554202.1	248	57	0.44118	4.32961940765381	1	0.146809	noncoding
ENST00000554764.6	3380	738	0.46687999999999996	5.86131649017334	1	1	coding
ENST00000555222.5	2185	209	0.45819000000000004	8.70531101226807	1	0.998634	coding
ENST00000555375.5	623	154	0.41122	5.907071876525879	-1	0.10166	noncoding
ENST00000555641.1	1804	230	0.45027999999999996	6.508883094787596	1	0.999797	coding
ENST00000557635.5	644	74	0.45543	4.802065086364746	-1	0.040787	noncoding
ENST00000557781.5	1569	120	0.34043999999999996	8.798016548156738	1	0.289929	noncoding
