"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Latent_c2-1","dBGLF5_Late_c2-1","dBGLF5_Latent_c2-2","dBGLF5_Late_c2-2","dBGLF5_Latent_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Latent_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000240666",NA,NA,NA,NA,0,39.2418762329845,0,32.5185990671409,0,46.6102282934996,7.80376053831311,3.72949684068976e-09,1.39596584101193e-08,0,39.456901197875,19.7284505989375
"ENSG00000241258","CRCP","protein_coding","+","chr7",464.523678551856,44.4741263973824,534.50217877005,66.5857028517648,532.031172854619,124.293942115999,-2.59519126264719,1.61597786348202e-10,8.45727336936098e-10,510.352343392175,78.4512571217154,294.401800256945
"ENSG00000241479",NA,NA,NA,NA,0,31.3935009863876,0,29.4215896321751,0,44.491581552886,7.5981392325382,8.82897971798737e-09,3.01426885684413e-08,0,35.1022240571496,17.5511120285748
"ENSG00000241490",NA,NA,NA,NA,18.165730446162,40.549938774084,2.87366762779597,63.488693416799,23.3347005637991,94.6328877474082,1.9991879568485,1.91114505301649e-05,3.55770133404987e-05,14.7913662125857,66.2238399794304,40.507603096008
"ENSG00000241529",NA,NA,NA,NA,73.9604739593738,1.30806254109948,50.2891834864294,3.0970094349658,85.56056873393,6.35594022184085,-4.17562658579081,5.77500266722269e-16,1.31100060549419e-14,69.9367420599111,3.58700406596871,36.7618730629399
"ENSG00000241634",NA,NA,NA,NA,219.28631752867,8.50240651714664,225.582908781983,17.0335518923119,224.013125412471,37.4294257508406,-3.3022138932495,1.2782953391394e-13,1.43234631590748e-12,222.960783907708,20.9884613867664,121.974622647237
"ENSG00000241859",NA,NA,NA,NA,112.887039201149,22.8910944692409,99.1415331589608,29.4215896321751,102.672682480716,42.3729348122723,-1.64051000049791,2.54374522790583e-06,5.3905254989717e-06,104.900418280275,31.5618729712295,68.2311456257525
"ENSG00000241890",NA,NA,NA,NA,5.19020869890342,33.3555947980368,2.87366762779597,20.9048136860192,1.55564670425327,33.1921322696133,2.92628222129488,1.23056903909517e-06,2.73320798009956e-06,3.20650767698422,29.1508469178898,16.178677297437
"ENSG00000242100",NA,NA,NA,NA,1.29755217472586,22.2370631986912,0,26.3245801972093,0,43.7853659726814,5.3857681159923,1.64488154834925e-06,3.59856438862891e-06,0.432517391575285,30.782336456194,15.6074269238846
"ENSG00000242121",NA,NA,NA,NA,0,90.2563153358643,0,96.0072924839399,0,105.932337030681,9.34791602210365,3.26564392234122e-12,2.58296179920926e-11,0,97.398648283495,48.6993241417475
"ENSG00000242299",NA,NA,NA,NA,64.8776087362928,472.210577336913,58.9101863698173,523.394594509221,56.0032813531178,730.226909931493,3.18618728577447,9.03330202661388e-18,3.09611998872962e-16,59.9303588197427,575.277360592542,317.603859706143
"ENSG00000242390",NA,NA,NA,NA,0,58.8628143494767,0,49.5521509594529,0,66.3842645392267,8.47605259073702,2.07619024973756e-10,1.0737220581483e-09,0,58.2664099493854,29.1332049746927
"ENSG00000242444",NA,NA,NA,NA,229.666734926477,26.1612508219897,117.820372739635,36.3898608608482,102.672682480716,69.9153424402494,-1.62652145984603,8.87033742631841e-05,0.00015024563780237,150.053263382276,44.1554847076957,97.1043740449857
"ENSG00000242539",NA,NA,NA,NA,182.954856636346,66.7111895960736,163.79905478437,83.6192547440767,203.789718257179,183.61605085318,-0.627906379217003,0.0898784611160063,0.109482613261867,183.514543225965,111.315498397777,147.415020811871
"ENSG00000242767",NA,NA,NA,NA,2.59510434945171,31.3935009863876,11.4946705111839,26.3245801972093,3.11129340850655,27.542407627977,2.14634279634346,1.98400967695875e-05,3.67378063063972e-05,5.73368942304737,28.4201629371913,17.0769261801193
"ENSG00000242999",NA,NA,NA,NA,150.516052268199,105.953065829058,114.946705111839,122.331872681149,255.126059497537,259.88733351527,-0.0752219824178183,0.838788332987082,0.864505899800365,173.529605625858,162.724090675159,168.126848150509
"ENSG00000243056","EIF4EBP3","protein_coding","+","chr5",70.0678174351962,92.8724404180633,68.9680230671032,136.268415138495,108.895269297729,238.700866109134,0.811916170282151,0.0310389569668083,0.0396899025442435,82.6437032666762,155.947240555231,119.295471910954
"ENSG00000243089",NA,NA,NA,NA,32.4388043681464,27.4693133630891,73.2785245087971,34.0671037846239,73.1153950999038,43.7853659726814,-0.670345103566153,0.0614688248173919,0.076257988488858,59.6109079922825,35.1072610401315,47.359084516207
"ENSG00000243144",NA,NA,NA,NA,10.3804173978068,43.1660638562829,4.31050144169395,44.9066368070042,20.2234071552925,66.3842645392267,2.01682829430568,5.6475199167057e-06,1.13209458880752e-05,11.6381086649311,51.4856550675046,31.5618818662178
"ENSG00000243414","TICAM2","protein_coding","-","chr5",64.8776087362928,24.8531882808902,91.9573640894709,15.485047174829,112.006562706236,48.0226594539086,-1.46866849590592,0.000218706519017716,0.000355296463980453,89.6138451773331,29.4536316365426,59.5337384069379
"ENSG00000243762",NA,NA,NA,NA,12.9755217472586,60.8249081611259,12.9315043250818,66.5857028517648,20.2234071552925,70.6215580204539,1.99980032903262,3.68298740223132e-07,9.05633794194472e-07,15.3768110758777,66.0107230111149,40.6937670434963
"ENSG00000243960",NA,NA,NA,NA,124.565008773682,28.1233446336389,83.336361206083,26.3245801972093,130.674323157275,48.0226594539086,-1.61965290087628,8.10906390288017e-06,1.59086910238323e-05,112.858564379013,34.1568614282523,73.5077129036328
"ENSG00000244063",NA,NA,NA,NA,51.9020869890342,35.9717198802358,45.9786820447355,27.8730849146922,74.6710418041571,56.4972464163631,-0.45186405786598,0.193050077452484,0.225569208146352,57.5172702793089,40.1140170704304,48.8156436748697
"ENSG00000244165","P2RY11","protein_coding","+","chr19",88.2335478813582,9.15643778769638,63.2206878115113,10.8395330223803,62.2258681701309,19.7740362457271,-2.32220823997379,4.71903684445769e-09,1.71138514608134e-08,71.2267012876668,13.2566690186013,42.241685153134
"ENSG00000244538",NA,NA,NA,NA,1650.48636625129,44.4741263973824,3218.50774313148,90.5875259727498,3998.01202993091,257.062471194452,-4.23019834341037,1.02234460088051e-08,3.42391798954011e-08,2955.66871310456,130.708041188195,1543.18837714638
"ENSG00000244564",NA,NA,NA,NA,0,14.3886879520943,1.43683381389798,18.5820566097948,0,24.0113297269543,4.62400381688565,2.13380814768281e-05,3.92207848806472e-05,0.478944604632661,18.9940247629478,9.73648468379024
"ENSG00000244625",NA,NA,NA,NA,57.0922956879377,3.92418762329845,40.2313467891435,5.41976651119016,80.8936286211702,13.4180960238862,-2.83866022653184,6.06839212186118e-10,2.77910485892248e-09,59.4057570327505,7.58735005279162,33.496553542771
"ENSG00000245261",NA,NA,NA,NA,54.497191338486,52.3225016439793,38.7945129752455,68.1342075692477,57.5589280573711,81.9210073037265,0.377940674692203,0.252101889097396,0.289917172462005,50.2835441237009,67.4592388389845,58.8713914813427
"ENSG00000245937",NA,NA,NA,NA,54.497191338486,3.92418762329845,45.9786820447355,6.96827122867306,66.8928082828907,8.47458696245447,-3.00862654528116,5.22781496613058e-12,3.938888172757e-11,55.7895605553707,6.45568193814199,31.1226212467564
"ENSG00000246528",NA,NA,NA,NA,147.920947918748,25.5072195514399,122.130874181329,12.3880377398632,224.013125412471,39.5480724914542,-2.55206197544207,1.24712863371289e-09,5.24033858588973e-09,164.688315837516,25.8144432609191,95.2513795492175
"ENSG00000246560",NA,NA,NA,NA,29.8437000186947,35.9717198802358,24.4261748362657,39.486870295814,76.2266885084104,47.3164438737041,-0.06513818356138,0.857034670070388,0.880715228267512,43.4988544544569,40.925011349918,42.2119329021874
"ENSG00000246790",NA,NA,NA,NA,415.216695912274,61.4789394316757,413.808138402619,80.5222453091109,821.381459845728,179.378757371953,-2.21610692940353,6.2394283018067e-07,1.46988149212374e-06,550.135431386874,107.126647370913,328.631039378893
"ENSG00000247077","PGAM5","protein_coding","+","chr12",15.5706260967103,30.0854384452881,4.31050144169395,24.7760754797264,6.22258681701309,38.1356413310451,1.63895353091339,0.000257624427738033,0.000412010521213249,8.70123811847244,30.9990517520199,19.8501449352462
"ENSG00000247134",NA,NA,NA,NA,124.565008773682,1.96209381164922,146.557049017594,5.41976651119016,124.451736340262,9.88701812286354,-4.43761947490318,1.24052045754832e-21,1.54887839985319e-19,131.857931377179,5.75629281523431,68.8071120962069
"ENSG00000247735",NA,NA,NA,NA,46.7118782901308,10.4645003287959,31.6103439057556,10.8395330223803,51.336341240358,19.7740362457271,-1.53483060222168,7.61766012927813e-05,0.000130545783391943,43.2195211454148,13.6926898656344,28.4561055055246
"ENSG00000248019",NA,NA,NA,NA,6.48776087362928,23.5451257397907,7.18416906948992,19.3563089685363,14.0008203382795,16.9491739249089,0.992566108058373,0.0175789024617974,0.0232787284115317,9.22425009379955,19.9502028777453,14.5872264857724
"ENSG00000248309",NA,NA,NA,NA,93.4237565802616,41.8580013151834,73.2785245087971,25.5503278384679,102.672682480716,47.3164438737041,-1.13260668156097,0.0010181474796832,0.00155028030878592,89.7916545232583,38.2415910091185,64.0166227661884
"ENSG00000248724",NA,NA,NA,NA,1.29755217472586,39.2418762329845,0,42.5838797307798,0,43.7853659726814,5.88100276346938,2.08803388208861e-07,5.38982989545091e-07,0.432517391575285,41.8703739788152,21.1514456851953
"ENSG00000248866",NA,NA,NA,NA,116.779695725327,5.23225016439793,109.199369856247,8.51677594615596,108.895269297729,19.0678206655226,-3.25445729906062,2.55389529473051e-14,3.48766326186636e-13,111.624778293101,10.9389489253588,61.2818636092299
"ENSG00000248870",NA,NA,NA,NA,73.9604739593738,7.8483752465969,224.146074968085,10.8395330223803,301.795460625135,38.1356413310451,-2.98874585986558,7.95523928031506e-05,0.000136197436454366,199.967336517531,18.9411832000074,109.454259858769
"ENSG00000248895",NA,NA,NA,NA,1.29755217472586,78.483752465969,2.87366762779597,153.301967030807,1.55564670425327,131.356097918044,5.78920822404922,1.6311937837438e-13,1.8046371734077e-12,1.90895550225837,121.047272471607,61.4781139869326
"ENSG00000248956",NA,NA,NA,NA,5.19020869890342,104.645003287959,2.87366762779597,91.3617783314912,1.55564670425327,125.000157696203,4.86834761232569,7.21849837406251e-15,1.2017081102725e-13,3.20650767698422,107.002313105218,55.104410391101
"ENSG00000248980",NA,NA,NA,NA,6.48776087362928,17.658844304843,2.87366762779597,23.2275707622435,14.0008203382795,50.8475217747268,1.78884432507921,0.000339906333075516,0.000536726531360436,7.78741627990157,30.5779789472711,19.1826976135863
"ENSG00000249049",NA,NA,NA,NA,238.749600149557,36.6257511507855,422.429141286007,58.8431792643503,793.379819169169,131.356097918044,-2.51442404709578,2.82378391384827e-07,7.09191707098676e-07,484.852853534911,75.6083427777267,280.230598156319
"ENSG00000249096",NA,NA,NA,NA,120.672352249505,5.88628143494767,143.683381389798,5.41976651119016,238.013945750751,13.4180960238862,-4.24685268815909,1.90073275168149e-20,1.44455689127793e-18,167.456559796685,8.24138132334136,87.848970560013
"ENSG00000249128",NA,NA,NA,NA,3.89265652417757,92.8724404180633,0,80.5222453091109,0,110.169630511908,5.81229663433343,2.12110932334591e-11,1.33851952967821e-10,1.29755217472586,94.5214387463608,47.9094954605433
"ENSG00000249287",NA,NA,NA,NA,0,61.4789394316757,0,58.8431792643503,0,77.6837138224993,8.68806726044166,8.02134865803142e-11,4.45121189023458e-10,0,66.0019441728417,33.0009720864209
"ENSG00000249471","ZNF324B","protein_coding","+","chr19",75.2580261340997,3.27015635274871,61.7838539976133,8.51677594615596,48.2250478318515,5.64972464163631,-3.32440476835426,1.91846888902883e-13,2.08290907951701e-12,61.7556426545215,5.81221898018033,33.7839308173509
"ENSG00000249685",NA,NA,NA,NA,181.65730446162,30.0854384452881,198.283066317922,40.2611226545555,301.795460625135,60.0283243173858,-2.28481611154097,2.44132715810737e-09,9.56825083491409e-09,227.245277134892,43.4582951390765,135.351786136984
"ENSG00000249741",NA,NA,NA,NA,259.510434945171,5.88628143494767,189.662063434534,10.8395330223803,199.122778144419,38.8418569112496,-3.40755570370689,1.22219444304729e-11,8.2169072555641e-11,216.098425508041,18.5225571228592,117.31049131545
"ENSG00000249888",NA,NA,NA,NA,12.9755217472586,52.3225016439793,11.4946705111839,71.2312170042135,7.77823352126637,96.0453189078173,2.62865490196619,3.91023010928699e-09,1.44811064216815e-08,10.7494752599029,73.1996791853367,41.9745772226198
"ENSG00000250441",NA,NA,NA,NA,0,56.2466892672778,0,82.0707500265938,0,88.9831631057719,8.91859088117093,3.11338847623521e-11,1.88965383904831e-10,0,75.7668674665478,37.8834337332739
"ENSG00000250474",NA,NA,NA,NA,32.4388043681464,24.8531882808902,12.9315043250818,38.7126179370726,24.8903472680524,85.4520852047492,0.928745940320589,0.0278869659383151,0.0359221934120669,23.4202186537602,49.6726304742373,36.5464245639988
"ENSG00000250484",NA,NA,NA,NA,0,27.4693133630891,0,30.970094349658,0,39.5480724914542,7.47135831529965,1.40184467813229e-08,4.5378231432875e-08,0,32.6624934014005,16.3312467007002
"ENSG00000250642",NA,NA,NA,NA,2.59510434945171,65.4031270549741,0,52.6491603944187,1.55564670425327,64.2656177986131,5.1508774299777,1.69530876437694e-09,6.92383112180113e-09,1.38358368456833,60.7726350826686,31.0781093836185
"ENSG00000250878",NA,NA,NA,NA,6.48776087362928,32.7015635274871,7.18416906948992,63.488693416799,15.5564670425327,93.2204565869991,2.55582867203304,2.08997563534977e-07,5.38982989545091e-07,9.74279899521731,63.1369045104284,36.4398517528229
"ENSG00000250990",NA,NA,NA,NA,16.8681782714361,72.5974710310213,38.7945129752455,86.7162641790425,48.2250478318515,59.3221087371813,0.976100353102848,0.00853524122434649,0.0116468397034798,34.629246359511,72.8786146490817,53.7539305042964
"ENSG00000251000",NA,NA,NA,NA,36.331460892324,13.0806254109948,35.9208453474496,17.0335518923119,40.4468143105851,17.6553895051135,-1.13659651591449,0.00150844249918331,0.0022421407215752,37.5663735167862,15.9231889361401,26.7447812264631
"ENSG00000251131",NA,NA,NA,NA,62.2825043868411,7.8483752465969,57.4733525559193,3.0970094349658,80.8936286211702,22.5988985665452,-2.42142225977813,2.0905633118511e-07,5.38982989545091e-07,66.8831618546435,11.1814277493693,39.0322948020064
"ENSG00000251293",NA,NA,NA,NA,1.29755217472586,144.540910791493,0,132.397153344788,0,141.243116040908,7.72785577128121,3.95985568047521e-11,2.35436317328935e-10,0.432517391575285,139.39372672573,69.9131220586524
"ENSG00000251463",NA,NA,NA,NA,2.59510434945171,15.0427192226441,0,24.7760754797264,1.55564670425327,24.0113297269543,3.54056885345948,1.56022100248194e-05,2.92939453527222e-05,1.38358368456833,21.2767081431083,11.3301459138383
"ENSG00000251775",NA,NA,NA,NA,6.48776087362928,50.3604078323301,8.6210028833879,48.00364624197,6.22258681701309,91.1018098463855,3.0051033175478,1.9390744174095e-09,7.77799676448707e-09,7.11045019134342,63.1552879735619,35.1328690824526
"ENSG00000251929",NA,NA,NA,NA,172.574439238539,118.379659969503,146.557049017594,185.820566097948,202.234071552925,207.627380580134,-0.0222700216446941,0.942497742648821,0.953406281336887,173.788519936353,170.609202215862,172.198861076107
"ENSG00000251952",NA,NA,NA,NA,119.374800074779,14.3886879520943,158.051719528778,11.6137853811218,196.011484735912,25.4237608873634,-3.10750155371399,7.59425500051072e-15,1.25233563593328e-13,157.812668113156,17.1420780735265,87.4773730933415
"ENSG00000252026",NA,NA,NA,NA,24.6534913197913,55.592657996728,31.6103439057556,88.2647688965254,56.0032813531178,152.54256532418,1.26791903258325,0.00188114021088047,0.00276322108287316,37.4223721928882,98.7999974058113,68.1111847993498
"ENSG00000252074",NA,NA,NA,NA,2.59510434945171,11.7725628698953,4.31050144169395,20.1305613272777,1.55564670425327,21.8926829863407,2.37711728673529,0.000111797883190554,0.000186650143091776,2.82041749846631,17.9319357278379,10.3761766131521
"ENSG00000252807",NA,NA,NA,NA,119.374800074779,18.9669068459425,93.3941979033689,18.5820566097948,149.342083608314,40.9605036518633,-2.09407528653212,7.34054907483954e-08,2.06956125529347e-07,120.703693862154,26.1698223692002,73.4367581156771
"ENSG00000253047",NA,NA,NA,NA,225.774078402299,28.7773759041886,166.672722412166,58.8431792643503,350.020508456986,84.0396540443401,-1.97930783490387,2.41222148750353e-06,5.14215019531239e-06,247.489103090484,57.2200697376263,152.354586414055
"ENSG00000253105",NA,NA,NA,NA,2.59510434945171,29.4314071747384,0,38.7126179370726,0,59.3221087371813,5.10679332981549,4.55936760729012e-07,1.10171120358303e-06,0.865034783150571,42.4887112829974,21.676873033074
"ENSG00000253182",NA,NA,NA,NA,46.7118782901308,24.8531882808902,60.3470201837153,35.6156085021068,82.4492753254235,48.0226594539086,-0.715136941478822,0.0415517500342321,0.0524422087074641,63.1693912664232,36.1638187456352,49.6666050060292
"ENSG00000253200",NA,NA,NA,NA,41.5216695912274,8.50240651714664,38.7945129752455,10.0652806636389,52.8919879446113,15.5367427644999,-1.84770284614086,2.22590781618328e-06,4.77409431004708e-06,44.4027235036947,11.3681433150951,27.8854334093949
"ENSG00000253471",NA,NA,NA,NA,9.08286522308099,24.1991570103404,7.18416906948992,19.3563089685363,1.55564670425327,26.8361920477725,1.75785267090857,0.000252890248153099,0.000405924842765489,5.94089366560806,23.4638860088831,14.7023898372456
"ENSG00000253522",NA,NA,NA,NA,173.871991413265,2.61612508219897,160.925387156574,8.51677594615596,147.786436904061,12.7118804436817,-4.26349013675004,1.81188427279837e-21,2.11144913923436e-19,160.861271824633,7.94826049067888,84.4047661576561
"ENSG00000253603",NA,NA,NA,NA,29.8437000186947,82.4079400892674,27.2998424640617,80.5222453091109,26.4459939723056,158.192289965817,1.8252363393543,2.92252147461935e-06,6.13273413881707e-06,27.863178818354,107.040825121398,67.4520019698762
"ENSG00000253632",NA,NA,NA,NA,54.497191338486,10.4645003287959,43.1050144169395,10.8395330223803,49.7806945361047,24.0113297269543,-1.5796575579741,5.02443450241059e-05,8.83572586540615e-05,49.1276334305101,15.1051210260435,32.1163772282768
"ENSG00000253853",NA,NA,NA,NA,5.19020869890342,11.1185315993456,2.87366762779597,17.0335518923119,9.33388022551964,16.9491739249089,1.19263618053097,0.0107859404392821,0.014592742947264,5.79925218407301,15.0337524721888,10.4165023281309
"ENSG00000253930",NA,NA,NA,NA,7.78531304835514,44.4741263973824,5.74733525559193,41.0353750132969,6.22258681701309,72.033989180863,2.8366509840756,1.37901608087945e-08,4.4722079951341e-08,6.58507837365339,52.5144968638474,29.5497876187504
"ENSG00000254595",NA,NA,NA,NA,1289.7668616775,57.5547518083772,1215.56140655769,113.040844376252,1284.9641777132,146.18662510234,-3.48953065214664,7.78685785163142e-17,2.09406577302334e-15,1263.43081531613,105.594073762323,684.512444539228
"ENSG00000254635",NA,NA,NA,NA,79.1506826582772,11.1185315993456,93.3941979033689,21.6790660447606,101.117035776463,23.3051141467498,-2.19236082228159,5.19885145016425e-09,1.87373037832724e-08,91.2206387793696,18.7009039302853,54.9607713548275
"ENSG00000254717",NA,NA,NA,NA,2.59510434945171,28.7773759041886,0,42.5838797307798,0,21.1864674061362,4.61274782824697,3.66971675158956e-06,7.58234619595574e-06,0.865034783150571,30.8492410137015,15.8571378984261
"ENSG00000254783",NA,NA,NA,NA,70.0678174351962,9.81046905824612,91.9573640894709,18.5820566097948,87.1162154381833,16.9491739249089,-2.36827825869314,3.98169877669845e-10,1.90685190730654e-09,83.0471323209501,15.1138998643166,49.0805160926334
"ENSG00000254814",NA,NA,NA,NA,14.2730739219844,26.1612508219897,12.9315043250818,29.4215896321751,7.77823352126637,60.7345398975904,1.55944358444301,0.000405447977239761,0.000636196646512659,11.6609372561109,38.7724601172517,25.2166986866813
"ENSG00000255138",NA,NA,NA,NA,5.19020869890342,30.0854384452881,5.74733525559193,20.1305613272777,4.66694011275982,28.2486232081816,2.14171238490766,2.4404337831827e-05,4.4389992226882e-05,5.20149468908506,26.1548743269158,15.6781845080004
"ENSG00000255151","GLYATL1B","protein_coding","+","chr11",2.59510434945171,49.0523452912306,2.87366762779597,44.9066368070042,0,58.6158931569767,4.51023183643431,2.68111311788917e-09,1.03915426387367e-08,1.82292399241589,50.8582917517372,26.3406078720765
"ENSG00000255272",NA,NA,NA,NA,1.29755217472586,40.549938774084,0,57.2946745468674,6.22258681701309,53.672384095545,4.18218525381325,1.94004953622217e-09,7.77799676448707e-09,2.50671299724632,50.5056658054988,26.5061894013725
"ENSG00000255299",NA,NA,NA,NA,54.497191338486,28.7773759041886,66.0943554393072,30.1958419909166,136.896909974288,35.3107790102269,-1.32581571430986,0.000445196829437365,0.000697315464029134,85.8294855840271,31.4279989684441,58.6287422762356
"ENSG00000255387",NA,NA,NA,NA,2.59510434945171,80.4458462776182,10.0578366972859,92.9102830489741,0,93.2204565869991,4.23568791180051,2.61305323402279e-13,2.71881967444752e-12,4.2176470155792,88.8588619711972,46.5382544933882
"ENSG00000255487",NA,NA,NA,NA,44.1167739406791,111.185315993456,40.2313467891435,93.6845354077156,62.2258681701309,149.717703003362,1.1836822349595,0.000674382688445918,0.00104228199770421,48.8579962999845,118.195851468178,83.5269238840812
"ENSG00000255554",NA,NA,NA,NA,7.78531304835514,31.3935009863876,2.87366762779597,26.3245801972093,0,50.8475217747268,3.0658002327389,2.94386124487245e-07,7.36175887845069e-07,3.55299355871703,36.1885343194412,19.8707639390791
"ENSG00000255713","OR4D2","protein_coding","+","chr17",0,26.1612508219897,0,29.4215896321751,0,49.4350906143177,7.58323386198589,1.05731012162912e-08,3.52033922401466e-08,0,35.0059770228275,17.5029885114138
"ENSG00000255714",NA,NA,NA,NA,0,79.1377837365187,0,37.1641132195897,0,55.084815255954,8.43754014007223,3.44415417638505e-10,1.67698649034013e-09,0,57.1289040706875,28.5644520353437
"ENSG00000255733",NA,NA,NA,NA,0,33.3555947980368,1.43683381389798,32.5185990671409,1.55564670425327,34.6045634300224,4.74293955296806,1.62025067673357e-06,3.55717479881507e-06,0.997493506050419,33.4929190984001,17.2452063022252
"ENSG00000255819",NA,NA,NA,NA,22.0583869703396,226.29481961021,10.0578366972859,236.146969416143,7.77823352126637,245.056806330975,4.03553673298389,9.02747635580569e-20,5.63572452498155e-18,13.2981523962973,235.832865119109,124.565508757703
"ENSG00000256229","ZNF486","protein_coding","+","chr19",22.0583869703396,121.649816322252,11.4946705111839,103.749816071354,14.0008203382795,169.491739249089,2.94047719855322,2.57645378577386e-12,2.10450524183771e-11,15.851292606601,131.630457214232,73.7408749104164
"ENSG00000256262",NA,NA,NA,NA,70.0678174351962,18.3128755753928,48.8523496725314,30.970094349658,101.117035776463,36.723210170636,-1.24049111459829,0.000887882302433189,0.00135547446694604,73.3457342947301,28.6687266985623,51.0072304966462
"ENSG00000256268",NA,NA,NA,NA,3.89265652417757,35.9717198802358,1.43683381389798,30.1958419909166,4.66694011275982,36.723210170636,3.16530593966697,1.39438537892013e-07,3.73259669579231e-07,3.33214348361179,34.2969240139295,18.8145337487706
"ENSG00000256349",NA,NA,NA,NA,33.7363565428723,53.6305641850788,51.7260173003274,56.5204221881259,62.2258681701309,93.2204565869991,0.411764502105018,0.235513134933618,0.272093165805661,49.2294140044435,67.7904809867346,58.5099474955891
"ENSG00000256690",NA,NA,NA,NA,80.4482348330031,5.23225016439793,77.5890259504911,32.5185990671409,108.895269297729,32.4859166894088,-1.76563548954839,8.75942954006423e-05,0.000148944385564516,88.9775100270744,23.4122553069826,56.1948826670285
"ENSG00000256771","ZNF253","protein_coding","+","chr19",189.442617509975,68.0192521371731,158.051719528778,55.7461698293845,177.343724284873,74.8588515016811,-1.31845863708502,4.69618925976985e-05,8.28349023822169e-05,174.946020441209,66.2080911560796,120.577055798644
"ENSG00000257052",NA,NA,NA,NA,124.565008773682,39.2418762329845,102.015200786757,58.8431792643503,96.4500956637029,87.5707319453628,-0.718394386597323,0.0375205763629047,0.0475605275434064,107.676768408047,61.8852624808992,84.7810154444733
"ENSG00000257056",NA,NA,NA,NA,20.7608347956137,24.8531882808902,20.1156733945718,23.2275707622435,21.7790538595458,30.3672699487952,0.284793787078727,0.415584490914416,0.460355950645373,20.8851873499104,26.1493429973096,23.51726517361
"ENSG00000257097",NA,NA,NA,NA,1.29755217472586,66.7111895960736,8.6210028833879,71.2312170042135,1.55564670425327,87.5707319453628,4.14624747100125,3.80201120760057e-12,2.95374026261591e-11,3.82473392078901,75.1710461818833,39.4978900513362
"ENSG00000257167",NA,NA,NA,NA,18.165730446162,1115.12331628731,24.4261748362657,2078.09333086205,17.112113746786,2153.25130404364,6.42233493674253,6.94796806294963e-45,1.2145048174036e-41,19.9013396764046,1782.155983731,901.028661703703
"ENSG00000257218","GATC","protein_coding","+","chr12",15.5706260967103,34.0096260685865,20.1156733945718,27.8730849146922,15.5564670425327,28.2486232081816,0.724281329655169,0.0471773655116203,0.0592428411740749,17.0809221779383,30.0437780638201,23.5623501208792
"ENSG00000257221",NA,NA,NA,NA,996.520070189457,26.8152820925394,833.36361206083,38.7126179370726,1158.95679466869,63.5594022184085,-4.45676131292527,7.23667167873055e-26,2.5299404188842e-23,996.280158972992,43.0291007493402,519.654629861166
"ENSG00000257496",NA,NA,NA,NA,16.8681782714361,34.0096260685865,20.1156733945718,31.7443467083995,21.7790538595458,32.4859166894088,0.665221568401002,0.0607052902101746,0.0754441890891048,19.5876351751846,32.7466298221316,26.1671324986581
"ENSG00000257519",NA,NA,NA,NA,1.29755217472586,54.9386267261783,1.43683381389798,37.1641132195897,0,64.9718333788176,5.42846404800555,8.66415177876089e-08,2.42318996948385e-07,0.911461996207946,52.3581911081952,26.6348265522016
"ENSG00000257629",NA,NA,NA,NA,0,26.8152820925394,0,41.0353750132969,0,35.3107790102269,7.55729854767648,1.02312706932532e-08,3.42391798954011e-08,0,34.3871453720211,17.1935726860105
"ENSG00000257642",NA,NA,NA,NA,254.320226246268,43.8200951268327,221.272407340289,51.1006556769358,186.677604510393,40.9605036518633,-2.20715523508503,9.14656355119219e-11,5.02773367530942e-10,220.756746032317,45.2937514852106,133.025248758764
"ENSG00000257702",NA,NA,NA,NA,20.7608347956137,30.0854384452881,20.1156733945718,51.1006556769358,18.6677604510393,91.8080254265901,1.38928531953745,0.000893948769199398,0.00136354489403189,19.8480895470749,57.6647065162713,38.7563980316731
"ENSG00000257890",NA,NA,NA,NA,2.59510434945171,37.933813691885,1.43683381389798,25.5503278384679,0,46.6102282934996,4.38551611596434,2.30175568720077e-07,5.91686609003963e-07,1.34397938778323,36.6981232746175,19.0210513312004
"ENSG00000258072",NA,NA,NA,NA,27.248595669243,79.7918150070684,45.9786820447355,85.9420118203011,51.336341240358,79.0961449829084,0.897652649482417,0.00811603933148829,0.011118210620252,41.5212063181121,81.609990603426,61.5655984607691
"ENSG00000258133",NA,NA,NA,NA,1.29755217472586,36.6257511507855,5.74733525559193,25.5503278384679,12.4451736340262,44.491581552886,2.32627237838078,4.44338124230831e-06,9.06740357454919e-06,6.49668702144799,35.5558868473798,21.0262869344139
"ENSG00000258159",NA,NA,NA,NA,10.3804173978068,102.02887820576,7.18416906948992,144.01093872591,1.55564670425327,169.491739249089,4.2834219464335,2.20130033627794e-16,5.49696141116263e-15,6.37341105718335,138.51051872692,72.4419648920515
"ENSG00000258172",NA,NA,NA,NA,18.165730446162,20.9290006575917,7.18416906948992,30.1958419909166,31.1129340850655,43.0791503924769,0.63660481423677,0.110352351870858,0.133123472098177,18.8209445335725,31.4013310136617,25.1111377736171
"ENSG00000258175",NA,NA,NA,NA,0,17.0048130342933,0,27.8730849146922,0,24.0113297269543,6.8415484018519,1.49191896631809e-07,3.97541822122565e-07,0,22.9630758919799,11.48153794599
