"ENSEMBL","SYMBOL","gene_type","strand","chrom","dBGLF5_Early_c2-1","dBGLF5_Late_c2-1","dBGLF5_Early_c2-2","dBGLF5_Late_c2-2","dBGLF5_Early_c2-3","dBGLF5_Late_c2-3","log2FoldChange","pvalue","padj","dBGLF5_Early_groupMean","dBGLF5_Late_groupMean","baseMean"
"ENSG00000188321","ZNF559","protein_coding","+","chr19",124.829529558827,116.296785727383,185.854442557479,86.3850731900374,219.39854326158,96.0387658302302,-0.660421913348144,0.0518818980106705,0.0938547630318399,176.694171792629,99.5735415825502,138.13385668759
"ENSG00000188342","GTF2F2","protein_coding","+","chr13",164.941938045749,53.1776611793107,251.386909354419,94.8287977064151,233.70047546809,99.5365905184261,-1.19893973830406,0.00150606505294821,0.01300138129503,216.676440956086,82.514349801384,149.595395378735
"ENSG00000188343","CIBAR1","protein_coding","+","chr8",25.851500458185,7.0834048985983,47.3418207115362,37.141939161065,22.9046886727569,27.3406092423568,-0.233190082615954,0.517228514593685,0.56774670159382,32.0326699474927,23.8553177673401,27.9439938574164
"ENSG00000188352","FOCAD","protein_coding","+","chr9",401.472611897273,253.84004210976,475.786137516671,263.877314301624,669.680981752804,388.98435321609,-0.627648500284595,0.0517963605263124,0.0938307287401642,515.646577055583,302.233903209158,408.94024013237
"ENSG00000188368","PRR19","protein_coding","+","chr19",70.6398381475222,6.70207870136262,50.031035400836,15.6611615064522,64.6274366776854,29.0943786200221,-1.48227026440796,0.00299462293382508,0.0178304395570798,61.7661034086812,17.152539609279,39.4593215089801
"ENSG00000188372","ZP3","protein_coding","+","chr7",14.9702309234584,17.5903100278794,14.2095404830094,19.4763865461968,24.5567911459495,10.4449370000008,-0.098772844848902,0.77879783208217,0.808185124866946,17.9121875174724,15.837211191359,16.8746993544157
"ENSG00000188373","GPR15LG","protein_coding","+","chr10",1.58330838257799,0,7.21653165670258,9.65640500114328,17.0113748431709,14.8291970440666,-0.0152468319093849,0.957626845507496,0.96392736047462,8.60373829415047,8.16186734840329,8.38280282127688
"ENSG00000188404","SELL","protein_coding","-","chr1",167.347406026733,88.1607304330637,450.278847461904,148.764069956034,534.019064566041,259.961806447513,-0.938363257957014,0.0199678233613193,0.0505378777494803,383.881772684893,165.628868945537,274.755320815215
"ENSG00000188419","CHM","protein_coding","-","chrX",426.178665737589,189.757541015809,429.601878536949,217.192447924098,528.985434991866,258.144982950345,-0.921807726240798,0.00405711207616131,0.0208437476686477,461.588659755468,221.698323963417,341.643491859443
"ENSG00000188428","BLOC1S5","protein_coding","-","chr6",90.4396229559298,54.1245837297607,128.366298297015,73.8320116967492,172.993312964325,85.7334469194142,-0.674820403852784,0.0582148954913897,0.10152427611211,130.59974473909,71.2300141153081,100.914879427199
"ENSG00000188486","H2AX","protein_coding","-","chr11",194.82506021678,15.5090932874967,255.786601250971,64.5340267767947,325.055358643815,120.931842640725,-1.64415327704973,0.00076209836167635,0.00922128280734471,258.555673370522,66.9916542350055,162.773663802764
"ENSG00000188493","ACTMAP","protein_coding","-","chr19",402.135379868731,66.3035805379321,212.691766706369,58.3448950225021,393.882461145593,188.37488321234,-1.43939177074925,0.00099253878030444,0.0106624938090058,336.236535906898,104.341119590925,220.288827748911
"ENSG00000188522","FAM83G","protein_coding","-","chr17",208.145585470786,85.839208808456,145.040715592049,75.5838240912653,315.875270589352,137.742110902151,-0.94123901922379,0.0124489048969384,0.0378519251913153,223.020523884062,99.7217146006242,161.371119242343
"ENSG00000188529","SRSF10","protein_coding","-","chr1",1179.94039922897,527.954741289454,1232.63525313066,796.924450819006,1638.54444367796,759.916974770922,-0.825571361711529,0.00896798266945541,0.0314957275963326,1350.37336534587,694.932055626461,1022.65271048616
"ENSG00000188542","DUSP28","protein_coding","+","chr2",33.698198263686,0.573271668478282,19.278837338193,4.60179927355665,67.2937953352521,41.6891267443913,-0.568287128809233,0.147516957403743,0.201211132936742,40.0902769790437,15.6213992288087,27.8558381039262
"ENSG00000188554","NBR1","protein_coding","+","chr17",524.169455922927,137.871757754356,537.152168076697,350.748455503249,795.281669884214,350.53159177504,-0.952209167762585,0.00983868563003606,0.0330664864608512,618.867764627946,279.717268344215,449.292516486081
"ENSG00000188559","RALGAPA2","protein_coding","-","chr20",173.253105949496,119.974622242978,179.445871332355,183.2504891407,288.048085037171,186.523243877737,-0.291932359303064,0.357508704665463,0.414375420480953,213.582354106341,163.249451753805,188.415902930073
"ENSG00000188566","NDOR1","protein_coding","+","chr9",66.6965520545396,16.2781435378564,54.6921008199535,30.7343579976272,186.374609514645,66.1579501467331,-1.02486441298664,0.0240439038405768,0.0568425379023022,102.587754129713,37.7234838940723,70.1556190118925
"ENSG00000188573","FBLL1","protein_coding","+","chr5",60.5605905165804,2.41129584981832,42.2506198355026,19.5094382156703,55.0348440934078,20.4529775392038,-1.44460092697854,0.00594943917487632,0.025580238102729,52.6153514818303,14.1245705348975,33.3699610083639
"ENSG00000188596","CFAP54","protein_coding","+","chr12",29.6966363596693,126.809588259504,73.2923987179648,62.6836346611956,68.9522236014937,58.2853552746486,0.34201628798038,0.338022938780422,0.395081210846557,57.3137528930426,82.5928593984493,69.9533061457459
"ENSG00000188603","CLN3","protein_coding","-","chr16",58.2571199909104,31.7395490862428,45.9918649021412,25.6353328538077,67.7021242821918,48.1025467623562,-0.47628893216542,0.191210932311876,0.246201940513441,57.3170363917478,35.1591429008022,46.238089646275
"ENSG00000188610","FAM72B","protein_coding","-","chr1",54.7369173899741,47.1839117286893,62.9942895333106,41.8220945891966,88.8588106053558,61.6505913633662,-0.312293807194688,0.36007651342662,0.41677305297389,68.8633391762135,50.2188658937507,59.5411025349821
"ENSG00000188611","ASAH2","protein_coding","-","chr10",4.44569424756246,19.7553694318608,35.2958734088668,23.90443490722,16.5605758670324,23.171866760136,0.125493047350494,0.726372885659687,0.760398234446075,18.7673811744872,22.2772236997389,20.5223024371131
"ENSG00000188612","SUMO2","protein_coding","-","chr17",453.666643438048,133.180568945358,738.535305041081,345.060273778827,886.421311337344,447.375943984713,-0.935546885748527,0.0146470140960996,0.0420831614442509,692.874419938824,308.538928902966,500.706674420895
"ENSG00000188629","ZNF177","protein_coding","+","chr19",36.1588237304243,12.1192145008073,45.2541135481305,14.8966679916547,57.3633699160308,27.9364408031759,-0.941632814314296,0.0316331042612216,0.0674439479396494,46.2587690648619,18.317441098546,32.2881050817039
"ENSG00000188641","DPYD","protein_coding","-","chr1",73.2169748188363,33.4588658362614,136.323890327919,66.8173769557769,200.402813599972,85.3816822087949,-0.858816632525034,0.0314772250039184,0.0672138687830416,136.647892915576,61.8859750002777,99.2669339579268
"ENSG00000188647","PTAR1","protein_coding","-","chr9",759.700661432897,526.319833418113,539.560099985753,426.030952825913,834.652548474936,414.194537203595,-0.53005977049478,0.0803292355414175,0.127178907102371,711.304436631195,455.515107815874,583.409772223535
"ENSG00000188649","CC2D2B","protein_coding","+","chr10",57.3700056574179,128.795660333678,49.025083531936,71.2617835490492,52.3630568796809,59.6406695446867,0.508282971563156,0.15398150881599,0.207725747350103,52.9193820230116,86.5660378091381,69.7427099160748
"ENSG00000188659","SAXO2","protein_coding","+","chr15",38.3207256215563,75.3148417871899,56.6238350687291,68.1333425559747,81.9365461508182,39.350220123727,0.0371316797210705,0.915545817794272,0.929058822571579,58.9603689470345,60.9328014889639,59.9465852179992
"ENSG00000188676","IDO2","protein_coding","+","chr8",18.075145385954,39.0985823093592,13.4122884519628,33.7480041172432,6.34625521453195,24.8013340882487,0.915466878235789,0.0433970821278333,0.0831244011652106,12.6112296841496,32.5493068382837,22.5802682612166
"ENSG00000188677","PARVB","protein_coding","+","chr22",505.347747556784,97.314440557669,550.421412622596,266.783078125886,776.438537238891,323.69243791279,-1.19451498901002,0.00251476540872912,0.0163138662423999,610.735899139424,229.263318865448,419.999609002436
"ENSG00000188687","SLC4A5","protein_coding","-","chr2",48.1355092953438,26.1564217295467,17.2345228382196,35.1104643211403,22.1323754470277,11.505474343931,-0.157663912501844,0.655934891303501,0.694687115762533,29.1674691935304,24.2574534648726,26.7124613292015
"ENSG00000188690","UROS","protein_coding","-","chr10",251.616569601441,91.0032990110238,355.524130212401,236.349891739832,385.543680551111,242.352198475263,-0.614850993060139,0.0792643520867551,0.125995069657282,330.894793454984,189.901796408706,260.398294931845
"ENSG00000188706","ZDHHC9","protein_coding","-","chrX",66.1323344501137,9.06609967775203,54.1217476145744,42.5745804644772,122.953319217523,36.2085484249503,-1.09034937544985,0.016992813554281,0.0458476465425753,81.069133760737,29.2830761890598,55.1761049748984
"ENSG00000188725","SMIM15","protein_coding","-","chr5",109.783823141686,21.4662073258173,217.952011972347,98.608865877979,260.754188786687,109.867176374481,-1.02814360152053,0.0178686372329639,0.0471654543764413,196.16334130024,76.6474165260924,136.405378913166
"ENSG00000188732","FAM221A","protein_coding","+","chr7",28.2487493952013,27.5749185726687,25.2095038468428,36.5443822595214,27.6333506452547,38.2852122763959,0.21293277264077,0.548052898383261,0.596928736958677,27.0305346290996,34.134837702862,30.5826861659808
"ENSG00000188735","TMEM120B","protein_coding","+","chr12",76.1353569599482,38.1187414491416,91.3990245957406,34.7876651247816,165.033055985193,79.8060830715947,-0.833552027015468,0.0362306575100946,0.0737411187777097,110.855812513627,50.9041632151726,80.8799878644
"ENSG00000188739","RBM34","protein_coding","-","chr1",332.664239496149,88.9630008870553,456.472267190764,186.244700092725,410.765396542572,200.175381237781,-1.15563497212818,0.00173466135953671,0.0137325023921397,399.967301076495,158.461027405854,279.214164241174
"ENSG00000188766","SPRED3","protein_coding","+","chr19",144.439618975156,26.90362731462,156.545682138585,39.1677920096972,213.011160130273,48.9202719162432,-1.9839248341158,2.52553664728925e-06,0.00035463458753766,171.332153748005,38.3305637468535,104.831358747429
"ENSG00000188785","ZNF548","protein_coding","+","chr19",111.211893173172,60.4557222303925,148.655598458572,72.8657188489676,330.418261151819,75.6150302686834,-1.25331406804295,0.00251200324473563,0.0163138662423999,196.761917594521,69.6454904493479,133.203704021934
"ENSG00000188786","MTF1","protein_coding","-","chr1",301.186228278492,145.464687349644,308.195813755018,168.411922516881,431.741377941847,212.938675490236,-0.830427545161397,0.0120287596083709,0.037075986894156,347.041139991786,175.60509511892,261.323117555353
"ENSG00000188800","TMCO2","protein_coding","+","chr1",10.2235856467854,23.2650667373123,16.8761797355195,32.3733135358204,13.0511410759298,13.3283276938795,0.409769657522339,0.285067979894632,0.342478404181589,13.3836354860783,22.9889026556707,18.1862690708745
"ENSG00000188807","TMEM201","protein_coding","+","chr1",125.008937693159,29.3878667394942,109.559498376626,59.1306430935369,259.744757038743,86.1173917661534,-1.21739132832031,0.0047911114902083,0.0227728796655366,164.77106436951,58.2119671997282,111.491515784619
"ENSG00000188811","NHLRC3","protein_coding","+","chr13",137.212109015345,40.550124628786,176.065344883799,86.6109144070162,272.898652557471,167.335208489672,-0.720433865056235,0.06265882656445,0.106799309904113,195.392035485538,98.1654158418248,146.778725663682
"ENSG00000188818","ZDHHC11","protein_coding","-","chr5",45.3968877852813,11.1356376763162,55.5493597545476,16.0325321837595,87.5229425354927,50.9815716028747,-0.881989785758972,0.0435907122142118,0.0833052356585534,62.8230633584405,26.0499138209835,44.436488589712
"ENSG00000188822","CNR2","protein_coding","-","chr1",208.099712638274,48.0998754393696,206.967023130981,61.0141756045853,295.693892323501,89.6299048751533,-1.66454478329,2.54194658396778e-05,0.00148551358367077,236.920209364252,66.2479853063694,151.584097335311
"ENSG00000188827","SLX4","protein_coding","-","chr16",146.32789755074,21.0664379335698,131.717976738669,64.0694299518555,264.219493413685,121.098164614905,-1.05569758789111,0.0157057259451173,0.0439474562716138,180.755122567698,68.74467750011,124.749900033904
"ENSG00000188846","RPL14","protein_coding","+","chr3",5985.41890595103,1712.15504792331,6928.49974992409,2569.06395809662,8082.04672255382,3052.59635778306,-1.38901878992829,4.06012521204998e-05,0.00190572430251686,6998.65512614298,2444.60512126766,4721.63012370532
"ENSG00000188848","BEND4","protein_coding","-","chr4",179.361730782096,74.2685502724861,239.318055872032,160.075925379828,386.481704722596,248.304966086411,-0.528487172139882,0.141205576030045,0.194074644007428,268.387163792241,160.883147246242,214.635155519241
"ENSG00000188868","ZNF563","protein_coding","-","chr19",81.1892585296442,30.035420691475,77.0090787470778,30.0022500993987,101.07335966629,47.0614222499789,-1.02382798775286,0.0100464456406766,0.0334031574802536,86.423898981004,35.6996976802842,61.0617983306441
"ENSG00000188878","FBF1","protein_coding","-","chr17",67.9918635399069,15.6614081836208,60.8602695020989,34.4549616887885,96.2867917555636,35.8434938600793,-1.10131952845381,0.0100494914045698,0.0334031574802536,75.0463082658565,28.6532879108295,51.849798088343
"ENSG00000188895","MSL1","protein_coding","+","chr17",605.667351538111,286.3082287038,635.111488988646,338.746266758512,1119.94919271191,467.742001302005,-0.941753843200748,0.0066466057459654,0.0269007966220742,786.909344412891,364.265498921439,575.587421667165
"ENSG00000188906","LRRK2","protein_coding","+","chr12",515.154929251105,307.408277093402,628.783930987461,493.95193738305,832.178302667222,491.450085952543,-0.490479189156541,0.11719593569654,0.168126449644203,658.705720968596,430.936766809665,544.82124388913
"ENSG00000188917","TRMT2B","protein_coding","-","chrX",104.345507977977,18.26071559545,80.6372114821046,50.5130829179272,159.143072695218,73.8227127847442,-0.955141275306394,0.0229816140851486,0.055211089260603,114.7085973851,47.5321704327071,81.1203839089035
"ENSG00000188921","HACD4","protein_coding","-","chr9",90.2074319187953,41.4287767213997,134.055447096557,61.1274917553379,160.222647086802,118.10112235589,-0.574823599415543,0.115557548016069,0.166355046337211,128.161842034052,73.552463610876,100.857152822464
"ENSG00000188938","FAM120AOS","protein_coding","-","chr9",338.398353244736,113.842293995117,339.499388146243,199.980917410484,599.713438713059,223.996760018661,-1.05662954075338,0.00406139557491342,0.0208565867660756,425.870393368012,179.273323808087,302.57185858805
"ENSG00000188976","NOC2L","protein_coding","-","chr1",544.080238933964,154.889501480437,500.788107215085,283.808605106714,806.156661855781,352.92626219818,-1.0422381036023,0.00401372346693249,0.0207514426260143,617.00833600161,263.87478959511,440.44156279836
"ENSG00000188981","MSANTD1","protein_coding","+","chr4",39.076216366207,11.6657876321966,24.4466907056011,16.7567369221794,57.3891851778792,22.4954675010267,-0.844198329576938,0.0506793673410754,0.092437647547205,40.3040307498958,16.9726640184676,28.6383473841817
"ENSG00000188986","NELFB","protein_coding","+","chr9",127.300660063183,34.9027833714207,108.489207843335,48.7987872922775,220.434512439768,96.7958205554811,-1.06304766850588,0.0100163469368519,0.0333916323439603,152.074793448762,60.1657970730598,106.120295260911
"ENSG00000188994","ZNF292","protein_coding","+","chr6",3251.67599853687,1605.51837701429,3030.57614035524,1730.10817455952,4154.5984426178,1953.48317416647,-0.862804830749911,0.00433300974437313,0.0216891725448536,3478.95019383664,1763.03657524676,2620.9933845417
"ENSG00000188997","KCTD21","protein_coding","-","chr11",78.3134920762508,43.1551438496114,95.547642587215,46.1344268955639,111.500535021292,54.2224165026872,-0.783851493182054,0.0312756693586429,0.0669526055776449,95.120556561586,47.8373290826209,71.4789428221034
"ENSG00000189007","ADAT2","protein_coding","-","chr6",239.849114369716,236.411262556231,164.594472939616,210.631620837201,196.492792951501,241.451015071648,0.154440330798754,0.606605865011685,0.649684720082157,200.312126753611,229.497966155026,214.905046454319
"ENSG00000189042","ZNF567","protein_coding","+","chr19",319.082215571639,216.595410102378,279.574953912797,155.072127696292,310.614348251581,164.935832869375,-0.633210377826379,0.0433264503992837,0.0830299315079239,303.090505912006,178.867790222682,240.979148067344
"ENSG00000189043","NDUFA4","protein_coding","-","chr7",712.456014295198,399.469202812965,901.896112729139,574.459626500427,1002.66641661765,584.079813703238,-0.625633219716963,0.042253548253191,0.0817242217414027,872.339514547327,519.336214338877,695.837864443102
"ENSG00000189046","ALKBH2","protein_coding","-","chr12",23.4067604324013,6.97437666415393,36.4932611338854,26.7365001760803,67.5544824099753,27.547538839748,-0.625282380480356,0.126238322519609,0.178326506358375,42.484834658754,20.4194718933274,31.4521532760407
"ENSG00000189050","RNFT1","protein_coding","-","chr17",81.2153018033983,50.9096904057914,66.1975214999695,48.2541636314936,86.2165347429097,84.581260559806,-0.237606130250365,0.476117796463688,0.529331761159287,77.8764526820925,61.2483715323637,69.5624121072281
"ENSG00000189051","RNF222","protein_coding","-","chr17",25.0149122550696,48.9804343255533,36.4900657308072,58.1479364909295,19.3392938534224,61.4403527576566,0.782113430654935,0.0490831869885723,0.0904690659000701,26.9480906130997,56.1895745247132,41.5688325689065
"ENSG00000189056","RELN","protein_coding","-","chr7",170.730744379063,335.897205160744,87.7458280001307,235.791256148945,136.973591289055,168.481536847594,0.717932682895394,0.042312741521146,0.0818116332339378,131.81672122275,246.723332719095,189.270026970922
"ENSG00000189057","FAM111B","protein_coding","+","chr11",210.733806215936,268.310706119025,396.340839213849,341.904810935597,508.872783192015,337.218864904356,-0.174046224433596,0.577341629528007,0.623196247314679,371.982476207267,315.811460652993,343.89696843013
"ENSG00000189060","H1-0","protein_coding","+","chr22",348.525232098386,55.3781102132656,412.747007377796,121.987152618998,574.71988327204,99.4813042772523,-2.12353313373707,1.63797439731866e-07,4.07332867145967e-05,445.33070758274,92.2821890365052,268.806448309623
"ENSG00000189067","LITAF","protein_coding","-","chr16",215.06388341452,60.4017715066767,403.365134365942,166.452678968659,675.088460905372,359.108162363683,-0.810871069255822,0.0489058258434091,0.0902397322069036,431.172492895278,195.32087094634,313.246681920809
"ENSG00000189077","TMEM120A","protein_coding","-","chr7",67.4042682411327,20.7066188591987,64.5209121296215,42.8405096784856,126.779047352955,45.3839203976198,-0.94877409432682,0.0215470945328478,0.0529971466540245,86.2347425745696,36.3103496451014,61.2725461098355
"ENSG00000189079","ARID2","protein_coding","+","chr12",263.900415465073,151.581523166085,218.599491044427,334.580710207294,343.444644165943,177.031492614567,-0.237298793349596,0.458322368890005,0.512657283213942,275.314850225148,221.064575329316,248.189712777232
"ENSG00000189091","SF3B3","protein_coding","+","chr16",2688.50183858031,450.543558337538,1864.83504007529,911.012449413597,3319.57787948958,1440.50744392716,-1.28757224938662,0.0010459446320236,0.011003601133296,2624.30491938173,934.021150559431,1779.16303497058
"ENSG00000189114","BLOC1S3","protein_coding","+","chr19",50.3392316209613,9.21316321823755,41.3493720146017,19.8455341534092,59.0979961087291,24.6425779673228,-1.1195372857478,0.0138579285060696,0.040442314201983,50.262199914764,17.9004251129898,34.0813125138769
"ENSG00000189144","ZNF573","protein_coding","-","chr19",20.522915094275,11.825092277215,31.970434659911,38.497174974249,35.7318745311564,36.3428353420586,-0.0175929704182915,0.957659523428413,0.96392736047462,29.4084080951141,28.8883675311742,29.1483878131442
"ENSG00000189152","GRAPL","protein_coding","+","chr17",37.4262220518733,1.44399818649705,16.8325304620898,18.4528532066125,67.0163428900151,23.3581170290649,-0.82573724912527,0.0690378384710845,0.114196752908298,40.4250318013261,14.4183228073915,27.4216773043588
"ENSG00000189159","JPT1","protein_coding","-","chr17",251.608818528057,23.7511930513386,394.51955471394,111.873678030204,567.455910528461,320.198492150585,-0.994508077676825,0.0284551546046409,0.0631568262474444,404.528094590153,151.941121077376,278.234607833764
"ENSG00000189164","ZNF527","protein_coding","+","chr19",47.8650437588583,32.2548385079717,26.9332930989917,7.27361895347892,36.864523167012,23.3121298249574,-0.509904696605462,0.188886721828876,0.24383786224165,37.2209533416207,20.9468624288027,29.0839078852117
"ENSG00000189171","S100A13","protein_coding","-","chr1",50.6404921995143,34.4544171264155,40.6527877463477,22.7123483079091,48.6254470035436,33.4131484135108,-0.422683291299669,0.241881537339678,0.2977473837205,46.6395756498019,30.1933046159451,38.4164401328735
"ENSG00000189180","ZNF33A","protein_coding","+","chr10",332.386093204015,162.122263024359,317.589642499997,195.400257385687,589.272129083966,330.680001477032,-0.667177245332155,0.0543935846022092,0.0969134476875946,413.082621595993,229.400840629026,321.241731112509
"ENSG00000189181","OR14I1","protein_coding","-","chr1",35.9773803189092,6.03646963134347,54.1492046431561,0,53.0815677361063,6.23152220163379,-3.15713404877232,7.78959338794293e-06,0.000745072630691121,47.7360508993905,4.08933061099242,25.9126907551915
"ENSG00000189190","ZNF600","protein_coding","-","chr19",208.667802334949,151.052784529549,232.621989406144,183.262922804073,323.662122776739,153.082024463696,-0.523261654302275,0.098067175262566,0.146555318305699,254.983971505944,162.465910599106,208.724941052525
"ENSG00000189195","BTBD8","protein_coding","+","chr1",67.5504734739898,227.246875989746,58.877937982755,143.659144074615,54.4241544410405,118.076054342769,1.23726141632386,0.00139666183972677,0.0125244690887896,60.2841886325951,162.994024802377,111.639106717486
"ENSG00000189227","C15orf61","protein_coding","+","chr15",15.3591213983903,4.83019827824042,24.8487420639672,20.5307763782651,25.5877386396844,17.7192063147634,-0.319049299338973,0.383688858941312,0.439911013784153,21.9318673673473,14.3600603237563,18.1459638455518
"ENSG00000189241","TSPYL1","protein_coding","-","chr6",487.212206729055,84.6693363134171,626.667011950529,175.628638969717,813.44669718099,310.821692484696,-1.54043963294174,0.000253991990176602,0.00515392080066689,642.441971953525,190.373222589277,416.407597271401
"ENSG00000189266","PNRC2","protein_coding","+","chr1",1701.896925545,913.079110652763,1975.8419949211,1089.01148043425,2373.38583077253,1241.08425220857,-0.778850122132182,0.010572885532786,0.0344606486634699,2017.04158374621,1081.05828109853,1549.04993242237
"ENSG00000189283","FHIT","protein_coding","-","chr3",60.2220775849027,19.6077608495242,52.2826494880076,49.942666122556,56.4135688915951,36.2455999178741,-0.455276566025169,0.211742690970426,0.267031567982556,56.3060986548351,35.2653422966514,45.7857204757433
"ENSG00000189298","ZKSCAN3","protein_coding","+","chr6",152.262450552938,31.411987289769,60.7448188409574,64.3585302273303,151.821032285676,106.462751065128,-0.580628075342218,0.126287623559138,0.178374591439179,121.609433893191,67.411089527409,94.5102617102998
"ENSG00000189306","RRP7A","protein_coding","-","chr22",1059.97395914919,253.322141957458,891.952211638645,410.154160047626,1498.64349908227,569.232894355941,-1.31569870078964,0.000373296780276088,0.00629382628958941,1150.1898899567,410.903065453675,780.546477705187
"ENSG00000189308","LIN54","protein_coding","-","chr4",162.638456042954,73.4585264656205,173.82655468025,89.8959409613851,228.420393600381,150.850265754099,-0.661910636440083,0.056657715106093,0.0995288225715767,188.295134774528,104.734911060368,146.515022917448
"ENSG00000189319","FAM53B","protein_coding","-","chr10",76.4416549356434,26.9829928632751,55.2893136934191,30.6744432882297,206.83854975308,45.5597929544609,-1.3729823377385,0.00344478438414374,0.0191362356853004,112.856506127381,34.4057430353219,73.6311245813513
"ENSG00000189334","S100A14","protein_coding","-","chr1",16.6676917634673,13.2748362043683,6.42292204463219,17.0592430091132,18.9878656158144,15.1278807066361,0.0518334832202145,0.88606633778005,0.90345837529209,14.0261598079713,15.1539866400392,14.5900732240053
"ENSG00000189337","KAZN","protein_coding","+","chr1",345.327149864221,125.927362633216,336.151649884681,156.149713901041,363.67660147145,144.625314623849,-1.157218966242,0.000457795489384897,0.00706103862643201,348.385133740117,142.234130386036,245.309632063077
"ENSG00000189339","SLC35E2B","protein_coding","-","chr1",737.738762840023,182.326357077275,601.143609609139,248.644082167213,1174.93677665229,385.170813942099,-1.4458967811618,0.000169653846020382,0.00408007027219387,837.939716367149,272.047084395529,554.993400381339
"ENSG00000189362","NEMP2","protein_coding","-","chr2",58.6117701662439,18.649027700166,56.6590847456615,34.4401215661989,77.0967170539781,31.711788917072,-0.887200924339797,0.0279671986827224,0.0625130270039509,64.1225239886278,28.266979394479,46.1947516915534
"ENSG00000189369","GSPT2","protein_coding","+","chrX",84.2839358370228,77.0147324072754,106.659894410271,78.0816843786132,164.395561987829,92.3441912556588,-0.383394176025812,0.24956816893252,0.305897780262728,118.446464078374,82.4802026805158,100.463333379445
"ENSG00000189376","C8orf76","protein_coding","-","chr8",87.2923116766255,31.3170347879709,92.6664624577158,33.2840697595704,109.831643954569,36.726526200741,-1.30269092032295,0.00120008137774741,0.0117376997013488,96.5968060296369,33.7758769160941,65.1863414728655
"ENSG00000189403","HMGB1","protein_coding","-","chr13",1933.03024820104,558.560078382209,2714.74261328477,1050.96892109489,3314.34364640135,1438.63944651707,-1.20407595955949,0.00118770971303617,0.0117048491787241,2654.03883596239,1016.05614866472,1835.04749231355
"ENSG00000189409","MMP23B","protein_coding","+","chr1",6.52302827208757,7.15640119094184,8.29317019280463,7.73082493042929,21.1377198588814,4.92943624249539,-0.319419415770242,0.372140477379623,0.428910156751113,11.9846394412579,6.60555412128884,9.29509678127336
"ENSG00000196072","BLOC1S2","protein_coding","-","chr10",124.725120294071,11.5770442510563,225.532149917081,44.0513705188498,277.619480703104,97.4327611992984,-1.70921346423104,0.000875910338668679,0.00999346925610727,209.292250304752,51.0203919897349,130.156321147243
"ENSG00000196074","SYCP2","protein_coding","-","chr20",53.787703374764,212.229261927863,21.4590040489789,163.729593553676,24.2644447714269,110.233712381295,2.1199975595887,5.96772729624499e-06,0.000617263687066473,33.1703840650566,162.064189287611,97.6172866763339
"ENSG00000196081","ZNF724","protein_coding","-","chr19",97.906205832134,75.6443144725852,88.9231709586921,57.8144763671318,96.4213338688257,54.0986279711949,-0.449216088181388,0.178767992898549,0.23326840537905,94.4169035532173,62.5191396036373,78.4680215784273
"ENSG00000196083","IL1RAP","protein_coding","+","chr3",103.009461166195,329.195103787383,117.383031682776,240.316551690399,139.935651642278,294.867697408303,1.11246244153858,0.00124543818188534,0.0119963675243737,120.109381497083,288.126450962028,204.117916229556
"ENSG00000196091","MYBPC1","protein_coding","+","chr12",31.5561360418307,43.5882915381973,14.8165128784877,38.4118816327248,33.3086028752103,35.4411759464539,0.353657033403731,0.334101633599934,0.391515930771609,26.5604172651762,39.1471163724587,32.8537668188175
"ENSG00000196092","PAX5","protein_coding","-","chr9",411.207839500931,118.238396016938,399.312891186332,362.465609545159,1100.35562742377,593.435654244159,-0.560683324488338,0.138477253213532,0.191320012600184,636.958786037011,358.046553268752,497.502669652881
"ENSG00000196110","ZNF699","protein_coding","-","chr19",506.799555517264,186.103416626069,280.275749728866,285.462329479738,581.622734845729,329.247215919716,-0.610500820434417,0.070035660348219,0.115406287628646,456.23268003062,266.937654008508,361.585167019564
"ENSG00000196116","TDRD7","protein_coding","+","chr9",318.773869879478,119.3698959383,283.443361828598,221.784963031667,456.586843445482,175.301758189809,-0.864613496214185,0.0125343468462595,0.0379832631421002,352.934691717852,172.152205719925,262.543448718889
"ENSG00000196118","CFAP119","protein_coding","-","chr16",12.2144010912332,15.8049710270683,12.2438968732511,12.5625921733795,21.6022442859293,15.804162006688,-0.0270841153388869,0.936850518909152,0.946978194673542,15.3535140834712,14.7239084023786,15.0387112429249
"ENSG00000196123","MATCAP1","protein_coding","-","chr16",118.08330699184,59.1676923698754,109.391582227278,71.1755103049482,150.063494530713,87.0991600691043,-0.612076102590737,0.074097855639801,0.120165408828307,125.84612791661,72.4807875813093,99.1634577489599
"ENSG00000196126","HLA-DRB1","protein_coding","-","chr6",550.106512708116,139.050002552735,774.640932498364,319.331946292832,1064.51204094768,386.108926712014,-1.29653708290423,0.000997671539128521,0.0106790884667617,796.419828718054,281.496958519194,538.958393618624
"ENSG00000196141","SPATS2L","protein_coding","+","chr2",103.053380235799,91.9634297276586,139.549493086099,154.249202562049,207.500240266832,97.1733466828688,-0.282012799282544,0.390127949690703,0.446165897845884,150.034371196243,114.461992990859,132.248182093551
"ENSG00000196151","WDSUB1","protein_coding","-","chr2",55.0027922360017,14.8924190428,49.3399463416512,42.2815141814144,45.420610678304,41.5445566248656,-0.379518276830606,0.297394641170061,0.354974778491354,49.9211164186523,32.9061632830267,41.4136398508395
